resultsTargetWeights;resultsAlignWeights;resultsCohesionWeights;resultsSeparateWeights;resultsNumPreys;resultsNumPredators
0.4597631;0.454463;0.3460272;0.304451;15;10
0.4600329;0.4537095;0.3460259;0.3043705;15;10
0.4603001;0.4529303;0.3460247;0.3043031;15;10
0.4605637;0.4521282;0.3460235;0.3042505;15;10
0.4608226;0.4513067;0.3460224;0.3042147;15;10
0.4610755;0.4504691;0.3460212;0.3041978;15;10
0.4613214;0.4496196;0.3460201;0.3042023;15;10
0.461559;0.4487617;0.3460189;0.3042309;15;10
0.4617871;0.4478997;0.3460178;0.304287;15;10
0.4620046;0.4470375;0.3460166;0.3043747;15;10
0.4622104;0.446179;0.3460153;0.3044986;15;10
0.4624032;0.4453277;0.3460141;0.3046641;15;10
0.462582;0.4444868;0.3460128;0.3048782;15;10
0.4627458;0.4436589;0.3460115;0.3051486;15;10
0.4628936;0.4428457;0.3460101;0.3054846;15;10
0.4630246;0.442048;0.3460087;0.3058973;15;10
0.463138;0.4412652;0.3460073;0.306399;15;9
0.4632331;0.4404947;0.3460059;0.3070036;15;10
0.4633094;0.4397323;0.3460044;0.3077267;15;10
0.4633665;0.4389708;0.3460028;0.308584;15;10
0.4634041;0.4382001;0.3460013;0.3095909;15;10
0.4634219;0.4374073;0.3459997;0.3107613;15;10
0.4634202;0.4365757;0.3459982;0.312105;15;10
0.463399;0.4356858;0.3459967;0.313626;15;10
0.4633586;0.4347168;0.3459953;0.3153206;15;10
0.4632995;0.4336471;0.3459939;0.3171757;15;10
0.4632224;0.4324577;0.3459927;0.3191682;15;10
0.4631279;0.4311342;0.3459918;0.3212662;15;10
0.4630169;0.4296701;0.3459912;0.3234311;15;9
0.4628903;0.4280689;0.345991;0.3256211;15;10
0.462749;0.4263445;0.3459915;0.3277946;15;10
0.4625939;0.4245205;0.3459926;0.3299135;15;10
0.4624258;0.4226279;0.3459948;0.3319464;14;10
0.5280597;0.3541418;0.346168;0.3338692;15;10
0.5278681;0.3522176;0.3461724;0.3356657;15;10
0.5276656;0.3503275;0.3461792;0.3373272;15;10
0.5274529;0.3484989;0.3461871;0.3388508;14;10
0.4942311;0.2802731;0.3461961;0.3176908;15;9
0.4943036;0.2786123;0.3462059;0.3189487;15;10
0.4943784;0.277058;0.3462163;0.3200843;15;10
0.494455;0.2756135;0.3462269;0.3211067;15;10
0.4945327;0.2742786;0.3462373;0.3220254;13;10
0.6225002;0.176419;0.3495879;0.2740687;15;10
0.6225167;0.1764974;0.3495968;0.2740565;15;10
0.6225187;0.1765615;0.3495916;0.2740479;15;10
0.6225223;0.1766097;0.3495861;0.2740425;15;10
0.6225275;0.1766439;0.3495801;0.2740398;15;10
0.6225342;0.1766659;0.3495733;0.2740397;15;10
0.6225426;0.1766775;0.3495659;0.2740418;15;10
0.6225525;0.1766806;0.3495578;0.274046;15;10
0.6225641;0.1766764;0.3495488;0.2740519;15;10
0.6225771;0.1766665;0.3495392;0.2740594;15;10
0.6225918;0.1766521;0.3495289;0.2740684;15;10
0.6234167;0.1717094;0.3498009;0.2147617;15;10
0.6234204;0.1716324;0.3497968;0.214476;15;10
0.6234261;0.1715537;0.3497926;0.2141962;15;10
0.6234339;0.1714741;0.3497883;0.2139231;15;10
0.6234444;0.1713942;0.3497839;0.2136573;15;10
0.6234578;0.1713148;0.3497796;0.2133994;15;10
0.6234744;0.1712363;0.3497753;0.2131498;15;10
0.6234947;0.1711591;0.3497711;0.2129092;15;10
0.6235194;0.1710836;0.3497672;0.2126778;15;10
0.6235491;0.1710101;0.3497634;0.2124562;14;10
0.670577;0.1836128;0.3324172;0.213889;15;10
0.6705732;0.1835607;0.3324133;0.2136874;14;10
0.7370234;0.2501599;0.2661974;0.2576253;15;10
0.7370197;0.2501199;0.26619;0.258419;15;10
0.737016;0.250042;0.2662406;0.2450737;15;10
0.7370125;0.25002;0.2662381;0.2453668;15;10
0.7370088;0.2500042;0.2662345;0.2457502;15;10
0.7370023;0.1962151;0.2658284;0.2740746;13;10
0.7370152;0.3168038;0.3981702;0.3828227;15;10
0.7370101;0.3168092;0.398169;0.382579;15;10
0.737004;0.3168073;0.3982103;0.3730992;15;10
0.7369965;0.3168378;0.3982053;0.3736356;15;10
0.7369871;0.3168811;0.3982004;0.374167;15;10
0.7369748;0.3169389;0.3981958;0.3746863;15;10
0.7369583;0.3170132;0.3981914;0.3751885;15;10
0.7369358;0.3171065;0.3981873;0.3756699;15;10
0.7369047;0.3172218;0.3981835;0.3761277;15;10
0.7368612;0.3173626;0.39818;0.3765603;15;10
0.7367996;0.3175337;0.3981767;0.376967;15;10
0.7367117;0.3177406;0.3981738;0.3773474;15;10
0.7365849;0.3179901;0.3981712;0.3777017;15;10
0.7364008;0.3182909;0.3981687;0.3780304;15;10
0.7361317;0.318653;0.3981666;0.3783344;14;10
0.7357362;0.3497542;0.4062439;0.4427729;15;10
0.7351538;0.3502991;0.4062431;0.4430219;15;10
0.7342964;0.3509474;0.4062424;0.4432497;15;10
0.7330409;0.3517171;0.4062419;0.4434575;15;10
0.7312265;0.3526267;0.4062415;0.4436464;15;10
0.7286625;0.3536945;0.4062413;0.4438177;14;10
0.7166481;0.2882801;0.4111119;0.3977985;15;10
0.7121043;0.289704;0.411112;0.3979361;15;10
0.7065721;0.2913119;0.411112;0.3980628;15;10
0.7003382;0.2930939;0.4111122;0.3981744;15;10
0.693884;0.2950277;0.4111125;0.3982733;15;10
0.6877421;0.2970791;0.4111129;0.3983604;14;10
0.6200587;0.3595662;0.4061141;0.4389336;15;10
0.6155697;0.3617161;0.4061152;0.4389972;13;10
0.6074178;0.4279536;0.4734641;0.5624536;15;10
0.6046924;0.4300074;0.4734654;0.5624981;15;10
0.6026385;0.4319532;0.4734665;0.562534;15;10
0.6011028;0.4337638;0.4734679;0.5625618;15;10
0.5999552;0.435422;0.4734693;0.5625818;15;10
0.5990939;0.43692;0.4734707;0.5625945;15;10
0.5984426;0.4382576;0.4734722;0.5626001;15;10
0.5979454;0.4394401;0.4734737;0.562599;15;10
0.597562;0.4404767;0.4734753;0.5625913;15;10
0.597263;0.4413787;0.4734769;0.5625772;15;10
0.5970274;0.4421583;0.4734785;0.5625568;15;10
0.5968398;0.4428281;0.4734802;0.5625303;15;10
0.5966889;0.4433999;0.4734819;0.5624978;15;10
0.5965663;0.443885;0.4734836;0.5624592;15;10
0.5964659;0.4442934;0.4734854;0.5624145;15;10
0.5963829;0.4446343;0.4734871;0.5623637;15;10
0.5963135;0.4449157;0.4734889;0.5623067;15;10
0.5962552;0.4451447;0.4734908;0.5622435;15;10
0.5962057;0.4453274;0.4734926;0.5621737;15;10
0.5961632;0.4454692;0.4734945;0.5620974;15;10
0.5961266;0.4455749;0.4734964;0.5620143;15;10
0.5960947;0.4456485;0.4734983;0.5619241;15;10
0.5960666;0.4456934;0.4735001;0.5618266;15;10
0.5960417;0.4457131;0.473502;0.5617215;15;10
0.5960194;0.4457101;0.4735039;0.5616084;15;10
0.5959994;0.4456871;0.4735058;0.561487;15;10
0.595981;0.4456463;0.4735076;0.5613568;15;10
0.5959643;0.4455898;0.4735095;0.561217;15;10
0.5959489;0.4455195;0.4735112;0.5610677;15;10
0.5959345;0.4454371;0.473513;0.5609084;15;10
0.5959211;0.4453444;0.4735146;0.5607377;15;10
0.5959085;0.4452429;0.4735163;0.5605541;15;10
0.5958966;0.4451339;0.4735177;0.5603596;15;10
0.5958854;0.4450191;0.4735186;0.560154;14;10
0.5292087;0.4455596;0.5398534;0.596611;15;10
0.5291985;0.4454371;0.5398506;0.5963767;15;10
0.5291888;0.4453129;0.5398468;0.5961229;15;10
0.5291796;0.4451886;0.5398415;0.5958526;14;10
0.5943797;0.5116996;0.5527964;0.552243;15;10
0.5943713;0.5115799;0.5527856;0.5519361;15;10
0.5943632;0.5114651;0.5527704;0.5516091;15;10
0.5943553;0.5113569;0.5527496;0.5512609;15;10
0.5943478;0.5112566;0.5527218;0.55089;13;10
0.6645241;0.5377377;0.5514081;0.5505621;15;10
0.6645242;0.5378026;0.5513648;0.5501423;15;10
0.6644713;0.5378789;0.551321;0.5497024;15;10
0.6644056;0.5379593;0.5512759;0.5492362;15;10
0.6643232;0.5380415;0.5512319;0.5487431;15;10
0.6642179;0.5381233;0.5511917;0.5482223;15;10
0.6640815;0.5382026;0.5511582;0.5476736;15;10
0.6639021;0.538278;0.5511332;0.5470971;15;10
0.6636628;0.5383483;0.551118;0.5464933;15;10
0.6633385;0.538413;0.5511133;0.5458634;13;10
0.662858;0.5381753;0.4785109;0.6064798;15;10
0.6622391;0.5382268;0.4785264;0.6057951;15;10
0.6613702;0.5382737;0.4785608;0.6050904;15;10
0.6601437;0.5383158;0.4786042;0.6043754;15;10
0.6584122;0.5383537;0.4786547;0.6036573;15;10
0.6559873;0.5383873;0.4787103;0.6029443;15;10
0.6526552;0.5384166;0.4787688;0.6022446;15;10
0.6482266;0.538441;0.4788273;0.6015665;15;10
0.6426324;0.5384599;0.478883;0.6009157;15;10
0.6360399;0.5384718;0.4789326;0.6002939;15;10
0.6289107;0.538475;0.4789731;0.5996981;14;10
0.6218726;0.4722671;0.5444791;0.5975239;15;10
0.6156297;0.472244;0.544494;0.5969482;14;10
0.5441225;0.4137386;0.605306;0.5499261;15;10
0.5402555;0.4136702;0.605293;0.5493085;15;10
0.5374759;0.4136254;0.6052646;0.5486425;15;10
0.5355521;0.4135364;0.6052306;0.5479186;15;10
0.5342496;0.4133916;0.6051977;0.5471331;16;10
0.5625471;0.3898642;0.6298501;0.5942996;15;10
0.5329373;0.3488694;0.6051652;0.5672725;15;10
0.5325319;0.3484532;0.6051791;0.5672249;15;10
0.5322421;0.3479258;0.6052195;0.5671204;15;10
0.532021;0.3472744;0.6052881;0.5669697;15;10
0.531835;0.3464908;0.6053839;0.566783;15;10
0.5316578;0.3455724;0.6055034;0.5665691;15;10
0.5314655;0.3445238;0.6056412;0.5663346;15;10
0.531232;0.3433593;0.6057906;0.5660841;15;10
0.5309261;0.3421027;0.6059445;0.5658196;15;10
0.530508;0.3407886;0.606096;0.5655414;15;10
0.5299286;0.33946;0.6062392;0.5652479;15;10
0.5291312;0.3381673;0.6063693;0.5649362;15;10
0.5280576;0.3369629;0.606483;0.5646021;16;10
0.5564728;0.3149033;0.5719609;0.5922381;16;10
0.5548545;0.3140701;0.5720595;0.5920782;15;10
0.5897823;0.2677275;0.6025165;0.566177;15;10
0.5874357;0.2672497;0.6026186;0.5660223;15;10
0.5848891;0.2669683;0.6027088;0.5658736;15;10
0.5822434;0.2668569;0.6027878;0.5657303;15;10
0.5795975;0.2668811;0.6028565;0.5655915;15;10
0.5770341;0.267005;0.6029152;0.5654562;14;10
0.6345221;0.2687308;0.5497487;0.6114948;15;10
0.6322778;0.2689623;0.5497872;0.611364;15;10
0.6302262;0.2692156;0.5498139;0.6112344;15;10
0.6283672;0.2694792;0.5498269;0.611105;15;10
0.6266918;0.2697473;0.5498234;0.6109751;15;10
0.6251851;0.270029;0.5497995;0.6126364;14;10
0.6359277;0.2701284;0.6164082;0.5403709;15;10
0.6347086;0.2705486;0.6163283;0.5444649;13;10
0.6986747;0.2689148;0.5560766;0.486576;15;10
0.6976866;0.2692061;0.5559126;0.4859395;15;10
0.6967531;0.2688778;0.5558383;0.4520013;15;10
0.6958994;0.2697713;0.5557544;0.4829908;15;10
0.6951166;0.2702093;0.5556558;0.4848166;15;10
0.6943963;0.2705985;0.5555424;0.4854087;15;10
0.6937321;0.2709972;0.5554174;0.4850565;15;10
0.6931177;0.271426;0.5552893;0.4848785;15;10
0.6925481;0.2718768;0.5551728;0.4846905;15;10
0.6920187;0.2723479;0.5550886;0.4844912;15;10
0.6915253;0.272837;0.555064;0.4842793;14;10
0.6910706;0.3382232;0.5299661;0.5152609;15;10
0.6906381;0.3387431;0.5301598;0.5151216;15;10
0.6902311;0.339272;0.5304995;0.5149728;15;10
0.6898468;0.3398073;0.5310373;0.5148126;15;10
0.6894824;0.3403458;0.5318037;0.5146385;15;10
0.6891362;0.3408846;0.532822;0.5144472;15;10
0.6888058;0.3414207;0.5341055;0.514235;15;10
0.6884897;0.3419517;0.5356543;0.5139968;15;10
0.6881868;0.342475;0.5374516;0.5137269;15;10
0.6878955;0.3429886;0.5394621;0.5134181;15;10
0.6876152;0.3434907;0.541633;0.5130623;15;10
0.6873447;0.3439798;0.5438952;0.5126503;15;10
0.6870835;0.3444547;0.5461714;0.5121717;15;10
0.6868308;0.3449141;0.5483838;0.511616;15;10
0.6865862;0.3453575;0.5504621;0.5109722;15;10
0.686349;0.3457844;0.5523516;0.5102301;15;10
0.6861191;0.3461944;0.5540158;0.5093806;15;10
0.6858962;0.3465873;0.5554375;0.5084162;15;10
0.6856805;0.3469633;0.5566164;0.5073323;15;10
0.6854721;0.3473224;0.5575645;0.5061272;15;10
0.6852711;0.347665;0.5583025;0.5048023;15;10
0.6850784;0.3479915;0.5588547;0.5033625;15;10
0.6848944;0.3483023;0.5592477;0.5018154;15;10
0.6847199;0.348598;0.5595064;0.5001714;15;10
0.6845559;0.3488792;0.5596541;0.4984424;15;10
0.6844034;0.3491464;0.5597112;0.4966416;15;10
0.6842635;0.3494002;0.5596953;0.4947823;14;10
0.6189302;0.2843129;0.5466651;0.5569223;15;10
0.6188186;0.2845422;0.5465443;0.5549839;15;10
0.6187225;0.2847592;0.5463878;0.5530222;15;10
0.6186427;0.2849655;0.5462036;0.5510463;15;10
0.6185802;0.2851619;0.5459983;0.5490631;14;10
0.68476;0.3304214;0.5758571;0.5993313;15;10
0.6847331;0.3306215;0.5756242;0.5973479;15;10
0.6847438;0.3308477;0.5761179;0.5958265;15;10
0.6847733;0.3310654;0.5766671;0.594332;15;10
0.6848212;0.3312752;0.5772778;0.5928629;15;10
0.6848866;0.3314774;0.5779554;0.5914167;15;10
0.6849692;0.3316723;0.5787036;0.5899894;15;10
0.6850674;0.3318602;0.5795258;0.5885765;15;10
0.6851802;0.3320412;0.5804239;0.5871725;15;10
0.6853063;0.3322155;0.5813981;0.5857716;13;10
0.731949;0.2852894;0.6108189;0.5202402;15;10
0.7320921;0.285352;0.6121298;0.5188271;15;10
0.7322437;0.2854141;0.6134941;0.5173987;15;10
0.7324019;0.2854754;0.6149032;0.515949;15;10
0.7325653;0.2855356;0.6163453;0.5144732;15;10
0.732732;0.2855943;0.6178058;0.5129673;15;10
0.7329006;0.2856514;0.6192676;0.5114287;15;10
0.7330697;0.2857065;0.6207111;0.509856;15;10
0.733238;0.2857596;0.6221157;0.5082499;15;10
0.7334042;0.2858105;0.6234608;0.5066127;15;10
0.7335674;0.2858592;0.624727;0.5049482;14;10
0.7337817;0.3513274;0.6258956;0.5698856;15;9
0.7339366;0.3513714;0.6269557;0.5681855;14;10
0.7429711;0.3441703;0.6333923;0.6302166;15;10
0.7431154;0.3441972;0.6342087;0.6285135;15;10
0.7432537;0.3442191;0.6348996;0.6268232;15;10
0.743386;0.3442351;0.6354679;0.6251549;13;10
0.6598479;0.4656931;0.5443057;0.6496842;15;10
0.6599692;0.4656513;0.5446494;0.6498967;15;10
0.6600868;0.4656053;0.5449041;0.6500921;15;10
0.6601985;0.4655532;0.5450714;0.6502789;15;10
0.6603047;0.4654939;0.5451619;0.6504587;15;10
0.6604054;0.4654262;0.5451854;0.6506329;15;10
0.6605009;0.4653484;0.5451513;0.6508023;15;10
0.6605915;0.4652585;0.5450679;0.6509675;15;10
0.6606774;0.4651537;0.5449429;0.6511294;15;10
0.6607589;0.4650307;0.5447827;0.651288;15;10
0.6608362;0.4648852;0.544593;0.6514437;15;10
0.6609097;0.4647118;0.5443789;0.6515963;15;10
0.6609796;0.4645039;0.5441447;0.6517461;15;10
0.6610461;0.4642533;0.5438942;0.6518929;13;10
0.616783;0.4640175;0.6038005;0.6730252;15;10
0.616844;0.4636488;0.603527;0.673007;15;10
0.6169024;0.4632011;0.603139;0.6729826;15;10
0.6169586;0.4626574;0.6027519;0.6729543;15;10
0.6170127;0.462;0.6023677;0.6729221;15;10
0.617065;0.4612108;0.601988;0.6728858;15;10
0.6171158;0.4602723;0.6016144;0.6728454;15;10
0.6171653;0.4591708;0.6012484;0.6728008;15;10
0.6172137;0.4578983;0.6008912;0.6727518;14;10
0.6240036;0.4655661;0.5971653;0.6257013;15;10
0.6240506;0.463963;0.5968294;0.6256428;15;9
0.6240972;0.4622109;0.596506;0.6255963;15;10
0.624145;0.46035;0.596196;0.6255447;15;10
0.6242258;0.4584176;0.5959006;0.6254779;15;10
0.6242384;0.4564542;0.5956209;0.6254253;14;10
0.678679;0.4205714;0.5953546;0.6669288;15;10
0.6787311;0.4186613;0.5951098;0.6668522;13;10
0.6127195;0.4855168;0.5447813;0.6785472;15;10
0.6127422;0.4837796;0.544848;0.6784586;15;10
0.6127745;0.482153;0.5449303;0.6783291;15;10
0.6128101;0.4806457;0.5450288;0.6781882;15;10
0.6128573;0.4792605;0.545145;0.6780331;15;10
0.6128957;0.4779961;0.5452801;0.6778689;15;10
0.6129345;0.4768478;0.5454357;0.6776925;15;10
0.6129823;0.4758095;0.545613;0.6775003;15;10
0.6130335;0.4748734;0.5458136;0.6772935;15;10
0.6130886;0.4740316;0.5460393;0.6770709;15;10
0.6131477;0.473276;0.5462914;0.6768321;14;10
0.6636476;0.4737954;0.5728712;0.6099104;15;10
0.6637152;0.4731891;0.5731899;0.6096364;15;10
0.6634806;0.4726466;0.5735399;0.6093437;15;10
0.6632421;0.4721614;0.5739229;0.6090317;15;10
0.6629996;0.4717278;0.5743402;0.6086996;15;10
0.6627529;0.4713403;0.5747932;0.6083465;16;10
0.683596;0.4415572;0.6018226;0.5701569;16;10
0.6833573;0.4412675;0.6023171;0.5697856;16;10
0.6831146;0.4410089;0.6028472;0.5693929;16;10
0.6828679;0.440778;0.6034131;0.5689778;16;10
0.682617;0.4405719;0.6040144;0.56854;16;10
0.6823618;0.4403878;0.60465;0.5680783;16;10
0.682102;0.4402232;0.6053185;0.5675918;16;10
0.6818372;0.440076;0.6060175;0.5670788;16;10
0.6815671;0.439944;0.6067442;0.5665379;16;10
0.6812913;0.4398255;0.607495;0.5659667;16;10
0.6810094;0.4397188;0.6082653;0.5653628;16;10
0.6807211;0.4396222;0.6090503;0.5647227;16;10
0.6804256;0.4395345;0.6098447;0.5640429;16;10
0.6801226;0.4394543;0.6106424;0.563319;16;10
0.6798116;0.4393806;0.6114376;0.5625457;16;10
0.6794921;0.4393123;0.612224;0.561718;16;10
0.6791636;0.4392485;0.6129958;0.5608301;16;10
0.6788259;0.4391883;0.6137477;0.5598766;16;10
0.6784784;0.4391311;0.6144746;0.5588529;16;10
0.6781211;0.4390762;0.6151724;0.5577552;16;10
0.6777539;0.4390231;0.6158379;0.556582;15;10
0.7225347;0.4669579;0.6575472;0.5275229;15;10
0.7221214;0.4669039;0.6581809;0.5261192;15;10
0.7216977;0.4668506;0.6587747;0.5246515;15;10
0.7212636;0.4667977;0.6593291;0.5231345;15;10
0.7208196;0.466745;0.6598445;0.5215865;14;10
0.7022648;0.4000268;0.6413639;0.4765195;15;10
0.7018024;0.399974;0.6418231;0.4749752;15;10
0.7013376;0.399921;0.6419522;0.4734174;15;10
0.7008652;0.3998679;0.6420431;0.4719077;16;10
0.6990038;0.4336097;0.5925593;0.4667442;16;10
0.6985168;0.4335546;0.5924291;0.4654512;16;10
0.6980287;0.4335005;0.5922939;0.4642175;16;10
0.6975394;0.4334473;0.5921537;0.4630421;16;10
0.6970488;0.433395;0.5920083;0.4619216;16;10
0.6965571;0.4333437;0.5918578;0.4608524;15;10
0.6759474;0.4621796;0.6311491;0.4904611;15;10
0.6754197;0.4621269;0.6309776;0.4894176;15;10
0.6748901;0.4620755;0.630801;0.4884177;15;10
0.6743581;0.4620252;0.6306194;0.4874589;15;10
0.6738235;0.4619762;0.6304333;0.4865395;15;10
0.6732855;0.4619286;0.6302432;0.4856579;15;10
0.6727437;0.4618825;0.6300496;0.484813;15;10
0.6721971;0.4618378;0.6298531;0.4840035;15;10
0.6716452;0.4617947;0.6296546;0.4832282;15;10
0.6710872;0.4617533;0.629455;0.4824857;15;10
0.6705223;0.4617136;0.6292553;0.4817745;15;10
0.6699501;0.4394538;0.6290511;0.4146481;15;10
0.6693701;0.4394215;0.6288546;0.4139951;14;10
0.725999;0.4364842;0.6287336;0.4145485;15;10
0.7254028;0.4364552;0.6285455;0.4139458;15;10
0.7248037;0.436428;0.6283638;0.413338;15;10
0.7241968;0.4364028;0.6281903;0.4127475;14;10
0.7234373;0.4364216;0.5987065;0.4120064;15;10
0.7228196;0.4364006;0.5984325;0.4114439;15;10
0.7221979;0.4363818;0.5981604;0.4108915;15;10
0.7215741;0.4363653;0.5978958;0.410347;15;10
0.7209503;0.4363512;0.5976403;0.4098082;15;10
0.7203286;0.4363394;0.5973957;0.4092728;15;10
0.7197117;0.4363304;0.5971637;0.4087385;15;10
0.7191023;0.4363241;0.5969462;0.4082029;15;9
0.7185028;0.4363205;0.5967456;0.407664;15;10
0.7179163;0.4363199;0.5965637;0.4071194;15;10
0.7173454;0.4363223;0.5964034;0.4065672;15;10
0.716793;0.4363278;0.5962669;0.4060054;15;10
0.7162617;0.4363365;0.596157;0.4054322;15;10
0.7157542;0.4363486;0.5960767;0.4048456;13;10
0.6858537;0.5032403;0.5983922;0.4023148;15;9
0.685288;0.503258;0.5983351;0.4017309;15;10
0.6847439;0.5032766;0.5983191;0.4011255;15;10
0.6842226;0.5032988;0.5983484;0.4005012;15;9
0.6837255;0.5033247;0.5984269;0.399857;15;10
0.6832537;0.5033543;0.5985582;0.3991922;15;10
0.6828079;0.5033876;0.5987459;0.3985063;15;10
0.682389;0.5034244;0.5989932;0.3977992;15;10
0.6819975;0.5034647;0.5993036;0.397071;14;10
0.6816416;0.4947785;0.6627454;0.4319205;15;10
0.6813061;0.4948498;0.6631902;0.4310961;15;10
0.6809986;0.4949241;0.6637059;0.4302542;15;10
0.6807191;0.4950009;0.6642939;0.4293953;15;10
0.6804674;0.4950801;0.6649545;0.4285215;15;10
0.680243;0.4951611;0.6656876;0.4276352;14;10
0.6444589;0.4968801;0.599866;0.4517116;15;10
0.6442869;0.4969638;0.6007376;0.4508084;13;10
0.6578106;0.3788107;0.6614952;0.4203701;15;10
0.6579993;0.378961;0.6624858;0.419439;15;10
0.6581732;0.3796549;0.6635202;0.4184937;15;10
0.6583369;0.3804032;0.6645958;0.4175512;15;10
0.6584883;0.3812045;0.6657023;0.4166146;15;10
0.6586254;0.3820571;0.6668285;0.4156869;15;10
0.6587462;0.3829592;0.6679625;0.4147703;15;10
0.6588491;0.3839084;0.6690918;0.4138671;15;10
0.6589323;0.3849021;0.6702038;0.4129784;15;10
0.6589946;0.3859374;0.6712866;0.4121051;15;10
0.6590344;0.387011;0.6723289;0.4112472;14;10
0.7132962;0.3215986;0.6068455;0.4770672;15;10
0.7134437;0.3227375;0.6077789;0.476238;15;10
0.7135631;0.3239037;0.6086467;0.4754207;15;10
0.7136548;0.3250909;0.6094447;0.474613;15;10
0.7137193;0.326294;0.6101696;0.4738122;14;10
0.6787025;0.3275792;0.5441981;0.4728008;15;10
0.6787159;0.3287968;0.5447766;0.4720038;15;10
0.6792353;0.3300188;0.5452738;0.4712035;15;10
0.6796931;0.3312325;0.5457075;0.4703963;15;10
0.6800909;0.3324313;0.5460805;0.4695785;15;10
0.6804315;0.3336087;0.5463973;0.4687469;15;10
0.6807196;0.3347587;0.5466627;0.4678982;15;10
0.68096;0.3358752;0.5468823;0.4670295;15;10
0.6811581;0.336953;0.5470613;0.4661385;15;10
0.6813192;0.3379869;0.5472052;0.465223;15;10
0.6814483;0.338973;0.5473194;0.4642814;15;10
0.6815508;0.3399071;0.5474085;0.4633126;15;10
0.6816307;0.3407863;0.5474772;0.4623159;15;10
0.6816921;0.3416083;0.5475294;0.4612916;15;10
0.6817389;0.3423713;0.5475689;0.4602375;15;10
0.6817744;0.3430741;0.5475987;0.4591536;15;10
0.6818016;0.3437163;0.5476221;0.4580561;15;10
0.6818229;0.3442977;0.5476412;0.4569269;15;10
0.681841;0.344819;0.5476584;0.4557788;15;10
0.6818581;0.345281;0.5476755;0.4546106;15;10
0.6818758;0.3456849;0.5476941;0.4534265;15;10
0.6818959;0.3460321;0.5477155;0.4522296;15;10
0.6819198;0.3463245;0.5477412;0.4510234;15;10
0.6819488;0.3465638;0.5477722;0.4498112;15;10
0.6819841;0.3467522;0.547809;0.4485968;15;10
0.6820268;0.3468917;0.5478527;0.4473839;15;10
0.6820775;0.3469844;0.5479041;0.446176;14;10
0.6870822;0.3470672;0.6043133;0.4401208;15;10
0.6868756;0.3470727;0.6043481;0.4391589;15;10
0.6866856;0.3470379;0.6043817;0.4382056;13;10
0.6444423;0.2962776;0.5960639;0.5392197;15;10
0.6442688;0.296167;0.5960745;0.5382954;15;10
0.6441097;0.2960275;0.5960858;0.5374104;15;10
0.6439646;0.2958551;0.5960978;0.5365439;15;9
0.6438345;0.2956516;0.59611;0.5356975;15;10
0.6437199;0.2954187;0.5961228;0.5348728;15;10
0.6436215;0.2951576;0.5961359;0.5340709;15;10
0.64354;0.2948698;0.5961493;0.5332928;15;10
0.6434759;0.2945563;0.5961632;0.532539;15;10
0.6434302;0.2942183;0.5961774;0.5318101;16;10
0.6653337;0.2754897;0.62143;0.5611651;16;10
0.6653361;0.2751288;0.6214439;0.5604784;16;10
0.6653568;0.2747469;0.6214582;0.5598105;16;10
0.6653967;0.2743439;0.6214725;0.5591607;16;10
0.6654564;0.27392;0.6214873;0.5585287;16;10
0.6655371;0.273475;0.6215022;0.5579138;16;10
0.6656393;0.2730083;0.6215174;0.5573155;14;10
0.5793807;0.356381;0.5962926;0.6598327;15;10
0.5795392;0.3558341;0.5963092;0.6592276;15;10
0.5797256;0.35526;0.596326;0.658638;15;10
0.5799398;0.3546574;0.596343;0.6580632;15;10
0.5801829;0.3540236;0.5963602;0.6575029;15;10
0.580456;0.3533563;0.5963777;0.6569566;15;10
0.5807604;0.3526519;0.5963953;0.6564234;14;10
0.5906163;0.2852403;0.5965151;0.6561051;15;10
0.5909868;0.2844506;0.5965136;0.6555981;15;10
0.5924574;0.2836118;0.5967345;0.6551033;15;10
0.5939766;0.282719;0.5969616;0.6546201;15;10
0.5955332;0.2817672;0.5971933;0.654148;15;10
0.5971174;0.2807513;0.5974277;0.6536867;15;10
0.5987201;0.279666;0.5976635;0.6532354;15;10
0.6003332;0.2785067;0.5978988;0.6527933;15;10
0.6019504;0.2772689;0.5981328;0.6523595;15;10
0.6035659;0.2759494;0.5983641;0.6519324;15;10
0.6051753;0.2745458;0.5985919;0.6515105;15;10
0.6067749;0.2730577;0.5988157;0.6510915;15;10
0.6083615;0.2714863;0.5990349;0.6506728;15;10
0.6099325;0.2698349;0.5992493;0.6502509;13;9
0.5510843;0.2503781;0.6646993;0.649335;15;10
0.5525874;0.2485871;0.6649173;0.6490652;15;10
0.5540682;0.2466982;0.6651303;0.6487404;15;10
0.5555243;0.2447663;0.6653388;0.6483815;15;10
0.5569531;0.2428065;0.6655436;0.6479801;15;10
0.5583517;0.2408348;0.6657451;0.6475268;15;10
0.5597176;0.2388684;0.6659447;0.6470098;15;10
0.5610479;0.236924;0.6661434;0.6464157;15;10
0.56234;0.2350176;0.6663425;0.6457283;14;10
0.5293335;0.2998275;0.6022024;0.6546239;15;10
0.5305419;0.2980387;0.6024072;0.653748;15;10
0.5314901;0.2963251;0.6025581;0.6527172;15;10
0.532399;0.2946944;0.60272;0.6515068;15;10
0.5332683;0.293152;0.6028956;0.6500927;15;10
0.5340981;0.2917008;0.6030874;0.6484517;14;10
0.5033737;0.2933564;0.6690701;0.5800033;15;10
0.5035281;0.2931995;0.6693023;0.577861;13;10
