resultsTargetWeights;resultsAlignWeights;resultsCohesionWeights;resultsSeparateWeights;resultsNumPreys;resultsNumPredators
0.4378079;0.4800801;0.5798338;0.5683955;99;5
0.4377878;0.4799587;0.5797598;0.568867;99;5
0.4376953;0.4798689;0.579667;0.5693126;99;5
0.4375507;0.4798078;0.5795566;0.5697244;99;5
0.437379;0.4797722;0.5794299;0.570101;99;5
0.4372127;0.4797591;0.5792881;0.5704455;0;5
0.508066;0.5038764;0.4875596;0.4663867;50;5
0.508066;0.5038764;0.4875596;0.4663867;50;5
0.5083026;0.5021486;0.487623;0.4675471;50;5
0.5090079;0.5005456;0.4876424;0.4690976;50;5
0.5088907;0.4991388;0.4876216;0.4712307;50;5
0.5091088;0.4979495;0.4875612;0.4740496;50;5
0.5093024;0.496973;0.4874641;0.4773579;50;5
0.5094746;0.4961842;0.4873323;0.480653;50;5
0.5096284;0.495552;0.4871677;0.4834403;50;5
0.5097666;0.4950452;0.4869729;0.4855205;50;5
0.5098925;0.4946372;0.4867498;0.4869632;50;5
0.5100081;0.4943057;0.4865009;0.4879354;50;5
0.5101158;0.4940332;0.4862288;0.4885913;50;5
0.5102173;0.4938063;0.4859362;0.4890412;50;5
0.5103142;0.4936148;0.485626;0.4893573;50;5
0.5104079;0.4934504;0.4853013;0.4895848;50;5
0.5104996;0.4933073;0.4849651;0.4897519;50;5
0.5105904;0.4931809;0.4846212;0.4898768;50;5
0.5106822;0.4930676;0.4842727;0.4899716;50;5
0.5107759;0.4929645;0.4839235;0.4900442;50;5
0.5108733;0.4928696;0.4835769;0.4901;50;5
0.510976;0.4927808;0.4832367;0.4901432;50;5
0.5110856;0.4926968;0.4829061;0.4901766;50;5
0.5112036;0.4926159;0.4825882;0.4902025;50;5
0.5113323;0.4925371;0.4822859;0.4902225;50;5
0.5114747;0.4924589;0.4820009;0.4902378;50;5
0.5116343;0.4923799;0.4817346;0.4902497;50;5
0.5118181;0.4922983;0.4814872;0.490259;50;5
0.5120355;0.4922121;0.4812585;0.4902664;50;5
0.5123014;0.4921187;0.4810468;0.4902724;50;5
0.5126365;0.4920154;0.4808498;0.4902776;50;5
0.5130675;0.4918979;0.4806654;0.490282;50;5
0.513622;0.4917621;0.4804907;0.4902857;50;5
0.5143231;0.4916025;0.4803238;0.4902886;50;5
0.5151771;0.491414;0.4801633;0.4902905;50;5
0.516168;0.4911916;0.4800082;0.4902909;50;5
0.5172563;0.490932;0.4798588;0.4902897;50;5
0.5183884;0.4906353;0.4797154;0.4902863;50;5
0.5195101;0.4903059;0.4795795;0.490281;50;5
0.5205779;0.4899535;0.479452;0.4902736;50;5
0.5215631;0.4895927;0.479335;0.4902643;50;5
0.5224529;0.4892407;0.4792295;0.4902535;50;5
0.5232456;0.4889139;0.4791372;0.4902414;50;5
0.5239469;0.4886242;0.4790595;0.4902286;50;5
0.5245666;0.4883759;0.4789972;0.4902152;50;5
0.5251155;0.4881629;0.4789514;0.4902016;50;5
0.5256044;0.4879706;0.4789228;0.490188;50;5
0.5260432;0.4877757;0.4789122;0.4901743;50;5
0.5264404;0.4875513;0.4789201;0.4901606;50;5
0.5268031;0.4872676;0.4789469;0.4901463;50;5
0.5271373;0.4868974;0.4789927;0.4901311;50;5
0.5274478;0.4864181;0.4790576;0.4901142;50;5
0.5324189;0.4858177;0.4791416;0.4900945;50;5
0.5294645;0.485098;0.4792439;0.49007;50;5
0.5264066;0.4842809;0.479364;0.4900378;50;5
0.5261918;0.4834066;0.4795007;0.4899935;50;5
0.5247536;0.4825279;0.4796523;0.4899299;50;5
0.5252737;0.4816978;0.4798169;0.4898363;50;5
0.5291129;0.4809568;0.4799925;0.4896983;50;5
0.5292888;0.4803272;0.4801764;0.4894983;50;5
0.5294579;0.4798135;0.4803662;0.4892191;50;5
0.529628;0.4794084;0.4805593;0.4888484;50;5
0.5298083;0.4790998;0.4807532;0.4883841;50;5
0.5300083;0.4788761;0.4809458;0.487837;50;5
0.5302358;0.4787281;0.4811358;0.4872288;50;5
0.5304956;0.4786502;0.4813219;0.4865872;50;5
0.5307863;0.4786396;0.4815039;0.4859395;50;5
0.5311069;0.478696;0.4816824;0.4853088;50;5
0.5314428;0.4788201;0.4818586;0.4847112;50;5
0.5317808;0.4790119;0.4820348;0.4841568;50;5
0.5320998;0.4792696;0.4822137;0.4836502;50;5
0.5323797;0.4795873;0.4823986;0.4831925;50;5
0.5326017;0.4799546;0.4825934;0.4827825;50;5
0.5327505;0.4803565;0.4828022;0.4824179;50;5
0.5328167;0.4807744;0.4830286;0.4820958;49;5
0.545358;0.4811896;0.483276;0.4618134;50;5
0.5445533;0.481582;0.4835469;0.461568;50;5
0.5449927;0.4819407;0.4838436;0.4613564;50;5
0.544703;0.4822529;0.4841649;0.4611773;50;5
0.5443552;0.4825148;0.4845093;0.4610283;50;5
0.5439587;0.4827253;0.4848726;0.4609076;50;5
0.5435221;0.4828867;0.4852485;0.4608136;50;5
0.5430519;0.4830022;0.4856282;0.4607448;50;5
0.5425537;0.483077;0.4860017;0.4607;50;5
0.5420303;0.4831162;0.4863574;0.4606774;50;5
0.5414834;0.4831244;0.4866836;0.4606759;50;5
0.5409133;0.4831061;0.4869689;0.460694;50;5
0.5403189;0.4830652;0.4872042;0.4607306;50;5
0.5396984;0.4830053;0.4873821;0.4607841;50;5
0.5390491;0.4829287;0.4874989;0.4608535;50;5
0.5383689;0.4828379;0.4875543;0.4609376;50;5
0.5376552;0.4827347;0.4875518;0.4610351;50;5
0.5369066;0.4826204;0.4874987;0.4611453;50;5
0.5361229;0.4824961;0.487406;0.4612672;50;5
0.5353062;0.4823627;0.4872886;0.4613999;50;5
0.5344604;0.4822205;0.487164;0.4615429;50;5
0.5335932;0.4820695;0.4870523;0.4616958;50;5
0.5327152;0.4819096;0.486975;0.4618582;50;5
0.5318396;0.4817401;0.486953;0.4620305;50;5
0.5309818;0.4815608;0.4870045;0.4622125;50;2
0.5301548;0.4813702;0.4871427;0.4624048;1;3
0.4109776;0.6322353;0.473456;0.4760689;50;3
0.4109769;0.6322352;0.473456;0.4760689;50;3
0.4110068;0.6322693;0.4732799;0.4768659;50;3
0.4110038;0.6323002;0.4731032;0.4777511;50;3
0.4110275;0.6323299;0.4729245;0.4787267;50;3
0.411029;0.6323564;0.4727423;0.4797885;50;3
0.4110287;0.63238;0.4725549;0.4809217;50;3
0.4110289;0.6324003;0.4723611;0.4821012;50;3
0.4110312;0.6324175;0.4721594;0.483293;50;3
0.4110374;0.6324311;0.4719491;0.4844581;50;3
0.4110483;0.6324407;0.4717298;0.4855609;50;3
0.4110656;0.6324463;0.4715015;0.4865742;50;3
0.4110983;0.6324505;0.4712649;0.4874826;50;3
0.4111231;0.6324442;0.4710212;0.4882829;50;3
0.4111653;0.6324362;0.4707724;0.4889822;50;3
0.411217;0.632423;0.4705207;0.489592;50;3
0.4112785;0.6324044;0.4702691;0.490127;50;3
0.4113498;0.6323805;0.4700205;0.4906014;50;3
0.4114306;0.6323509;0.4697779;0.4910277;50;3
0.4115207;0.632315;0.4695447;0.4914168;51;3
0.4231392;0.6374984;0.4797007;0.4824311;51;3
0.4232432;0.637454;0.4794988;0.4827619;51;3
0.4233538;0.6374034;0.4793142;0.4830757;51;3
0.4234698;0.6373467;0.4791486;0.4833759;51;3
0.4235906;0.6372837;0.4790041;0.483665;51;3
0.4237152;0.6372147;0.4788817;0.4839447;51;3
0.4238428;0.6371401;0.4787827;0.4842167;51;3
0.4239726;0.6370601;0.4787075;0.4844814;51;3
0.4241042;0.6369751;0.4786566;0.4847393;51;3
0.4242368;0.6368858;0.4786302;0.4849908;51;3
0.4243702;0.636793;0.478628;0.4852358;51;3
0.4245039;0.6366974;0.4786499;0.4854746;51;3
0.4246372;0.6366;0.4786951;0.4857066;51;3
0.4247697;0.6365018;0.4787629;0.4859321;51;3
0.4249009;0.6364042;0.4788527;0.4861507;51;3
0.4250296;0.6363083;0.4789633;0.4863624;51;3
0.4251546;0.6362154;0.4790939;0.4865669;51;3
0.4252744;0.6361271;0.4792432;0.4867644;51;3
0.4253867;0.6360445;0.4794098;0.4869547;51;3
0.4254889;0.6359693;0.4795929;0.4871375;51;3
0.4255773;0.6359028;0.479791;0.4873134;51;3
0.425648;0.6358461;0.480003;0.4874821;51;3
0.4256963;0.6358009;0.4802276;0.4876439;51;3
0.4257171;0.6357681;0.4804636;0.4877991;51;3
0.4257053;0.6357487;0.4807095;0.4879479;51;3
0.4256559;0.635744;0.4809636;0.4880906;51;3
0.4255649;0.6357546;0.4812244;0.4882278;51;3
0.4254293;0.6357818;0.4814894;0.4883594;51;3
0.4252481;0.6358263;0.4817558;0.4884864;51;3
0.4250222;0.6358892;0.48202;0.4886089;51;2
0.4247544;0.6359715;0.4822774;0.4887274;51;3
0.4244494;0.6360747;0.482523;0.4888425;51;3
0.4241141;0.6362003;0.4827508;0.4889545;51;3
0.4237558;0.63635;0.4829551;0.4890638;51;3
0.4233828;0.636526;0.4831305;0.4891709;51;3
0.4230031;0.6367304;0.4832739;0.4892766;51;3
0.422625;0.6369658;0.4833839;0.4893808;51;3
0.422255;0.6372343;0.4834625;0.4894842;51;3
0.4218995;0.6375384;0.483514;0.4895873;51;3
0.4215634;0.6378794;0.483544;0.4896909;51;3
0.4212501;0.6382587;0.4835588;0.4897954;51;3
0.4209627;0.6386759;0.4835636;0.4899016;51;3
0.4207025;0.6391293;0.4835628;0.4900105;51;3
0.4204707;0.6396152;0.4835591;0.4901232;51;3
0.4202673;0.6401288;0.4835546;0.490241;51;3
0.4200917;0.6406628;0.4835506;0.4903658;51;3
0.4199433;0.6412093;0.4835477;0.4904997;51;3
0.4198206;0.6417589;0.4835467;0.4906457;51;3
0.4197222;0.6423021;0.4835479;0.4908079;51;3
0.4196465;0.6428304;0.4835515;0.4909915;51;3
0.4195916;0.6433358;0.4835577;0.4912049;51;3
0.4195552;0.6438121;0.4835665;0.4914596;51;3
0.4195356;0.6442544;0.4835776;0.4917715;51;3
0.4195301;0.6446595;0.483591;0.4921637;51;3
0.4195364;0.6450262;0.4836062;0.4926668;50;3
0.4214197;0.6582609;0.473299;0.5031854;50;3
0.4216411;0.6585563;0.4733175;0.504047;50;3
0.4218551;0.6588143;0.4733368;0.5051448;50;3
0.4220607;0.6590369;0.4733562;0.5064989;50;3
0.422257;0.6592268;0.4733758;0.5080912;50;3
0.422444;0.6593865;0.4733949;0.5098559;50;3
0.422621;0.6595181;0.4734134;0.5116865;50;3
0.4227883;0.6596249;0.4734311;0.5134647;50;3
0.4229466;0.6597091;0.4734474;0.5150918;50;3
0.4230964;0.6597731;0.4734624;0.5165096;50;3
0.4232385;0.659819;0.4734756;0.5177009;50;3
0.4233741;0.6598494;0.4734866;0.5186767;50;3
0.4235044;0.6598662;0.473495;0.5194635;50;3
0.4236304;0.6598712;0.4735004;0.5200909;50;3
0.4237532;0.6598666;0.4735016;0.5205861;50;3
0.423874;0.6598532;0.4734978;0.52097;50;3
0.4239938;0.6598318;0.4734877;0.521257;50;3
0.4241137;0.6598029;0.4734696;0.5214546;50;3
0.4242345;0.6597669;0.4734414;0.5215621;50;3
0.4243571;0.6597226;0.4734012;0.521571;50;3
0.4244818;0.6596701;0.4733465;0.5214655;50;3
0.4246096;0.6596081;0.4732754;0.5212225;50;3
0.4247406;0.6595367;0.4731869;0.5208162;50;3
0.4248757;0.6594547;0.4730807;0.5202239;50;3
0.4250149;0.6593624;0.4729583;0.5194361;50;3
0.4251591;0.6592593;0.4728225;0.5184649;2;3
0.597652;0.5751834;0.5269349;0.4484136;50;3
0.5976514;0.5752215;0.5269354;0.4484122;50;3
0.5989214;0.5748733;0.5270931;0.4459825;50;3
0.6000496;0.5744932;0.5272486;0.4442415;50;3
0.6009482;0.5740855;0.5274035;0.4430274;50;3
0.6015808;0.5736587;0.5275596;0.4421805;50;3
0.6019477;0.5732277;0.5277187;0.4415773;50;3
0.602065;0.5728157;0.5278829;0.441135;50;3
0.6019475;0.572457;0.5280536;0.4408019;50;3
0.6016021;0.5721991;0.5282323;0.4405481;50;3
0.6010254;0.5721023;0.5284198;0.4403561;50;3
0.6002086;0.5722324;0.528617;0.4402156;50;3
0.5991451;0.572648;0.5283607;0.4397087;50;3
0.5978398;0.5733789;0.5290406;0.4400639;50;3
0.5963161;0.5744058;0.529267;0.4400442;50;3
0.5946185;0.5756536;0.5295024;0.4400576;50;3
0.5928085;0.5770082;0.5297462;0.4401013;50;3
0.5909553;0.5783498;0.5299971;0.4401726;50;3
0.5891256;0.5795841;0.5302538;0.4402689;48;3
0.5674387;0.5818809;0.5105259;0.4598337;50;3
0.5658085;0.5827444;0.5107887;0.4599749;50;3
0.5643237;0.5834442;0.5110515;0.4601343;50;3
0.5629976;0.5840055;0.5113123;0.46031;50;3
0.5618329;0.584457;0.5115685;0.4605;50;3
0.5608247;0.5848258;0.5118175;0.4607024;50;3
0.5599632;0.5851351;0.5120565;0.4609154;50;3
0.5592353;0.5854038;0.5122831;0.4611375;50;3
0.5586257;0.5856465;0.5124947;0.4613674;50;3
0.5581189;0.5858742;0.5126887;0.4616039;50;3
0.5576997;0.5860953;0.5128624;0.4618464;50;3
0.5383093;0.5863158;0.5130137;0.4612072;50;3
0.5388003;0.5865411;0.51314;0.4614797;50;3
0.5375533;0.5867738;0.5132388;0.4617569;50;3
0.5373348;0.5870172;0.5133076;0.4620429;50;3
0.5371792;0.5872731;0.5133436;0.4623384;50;3
0.5373918;0.5875429;0.5133439;0.4626454;50;3
0.5378255;0.587827;0.5133054;0.4629654;50;3
0.5561792;0.5881254;0.5132244;0.4644782;50;3
0.5560662;0.5884375;0.513097;0.4643975;50;3
0.5559993;0.5887616;0.5129188;0.4647485;50;3
0.5559419;0.5890952;0.5126852;0.4651177;50;3
0.5558923;0.5894349;0.5123907;0.4655049;50;3
0.5558491;0.589776;0.5120304;0.4659098;50;3
0.555811;0.5901133;0.5115986;0.4663311;50;3
0.5557787;0.5904413;0.5103045;0.4666778;50;3
0.5557469;0.5907543;0.5105026;0.4672195;50;3
0.5557197;0.5910477;0.5098323;0.4676853;50;3
0.5556945;0.5913174;0.5090803;0.4681656;50;3
0.5556716;0.591561;0.5082502;0.4686612;50;3
0.5556504;0.5917775;0.507349;0.4691737;50;3
0.5556305;0.5919673;0.5063867;0.4697052;50;3
0.555612;0.5921325;0.5053759;0.4702586;50;3
0.5555944;0.5922754;0.5043281;0.4708368;50;3
0.5555778;0.5923994;0.5032527;0.4714428;50;3
0.5555618;0.5925074;0.5021524;0.4720792;50;3
0.5555467;0.5926027;0.5010201;0.4727474;50;3
0.5555321;0.5926884;0.4998378;0.473447;50;3
0.5555179;0.5927668;0.4985743;0.4741751;50;3
0.5555037;0.5928408;0.4971871;0.4749249;50;3
0.55549;0.5929121;0.49563;0.4756864;50;3
0.5554762;0.5929826;0.4938683;0.4764462;50;3
0.5554622;0.5930544;0.4919059;0.4771904;50;3
0.5554478;0.5931292;0.4898133;0.4779065;50;3
0.5554327;0.5932089;0.4877331;0.4785859;50;3
0.5554165;0.5932945;0.4858374;0.4792253;50;3
0.5553991;0.593387;0.4842533;0.4798253;50;3
0.5553798;0.5934862;0.4830186;0.4803892;50;3
0.5553581;0.5935912;0.4820924;0.4809207;50;3
0.5553333;0.5936996;0.4813999;0.4814229;50;3
0.5553045;0.5938082;0.4808668;0.4818976;50;3
0.5552709;0.5939136;0.480435;0.4823456;50;3
0.555231;0.5940124;0.480065;0.482767;50;3
0.5551835;0.5941022;0.4797299;0.4831613;50;3
0.555126;0.5941812;0.4794129;0.4835279;50;2
0.5550568;0.5942485;0.4791028;0.4838655;50;3
0.5549726;0.5943043;0.4787923;0.4841734;50;3
0.5548701;0.5943496;0.4784761;0.4844503;50;3
0.5547454;0.5943853;0.4781508;0.4846953;50;3
0.5545935;0.5944127;0.4778138;0.484907;50;3
0.5544088;0.5944334;0.4774635;0.4850841;50;3
0.5541847;0.5944485;0.4770991;0.4852256;50;3
0.5539143;0.5944594;0.4767204;0.4853299;50;3
0.5535899;0.594467;0.4763275;0.4853957;50;3
0.5532033;0.5944721;0.4759221;0.4854217;50;3
0.5527474;0.5944757;0.4755056;0.485407;50;3
0.5522152;0.5944781;0.4750802;0.4853505;50;3
0.5516019;0.59448;0.4746492;0.4852518;50;3
0.5509054;0.5944818;0.4742157;0.4851115;50;3
0.5501268;0.5944838;0.4737833;0.4849304;50;3
0.5492715;0.5944862;0.4733553;0.48471;50;3
0.5483486;0.594489;0.4729353;0.4844533;50;3
0.5473713;0.5944926;0.4725262;0.4841634;50;3
0.5463554;0.594497;0.4721304;0.4838448;50;3
0.5453178;0.5945023;0.4717499;0.4835023;50;3
0.5442749;0.5945084;0.4713856;0.4831415;50;3
0.5432419;0.5945156;0.4710383;0.4827676;50;3
0.5422311;0.5945239;0.4707083;0.482386;50;3
0.5412518;0.5945331;0.4703956;0.4820022;50;3
0.5403108;0.5945435;0.4701;0.4816209;50;3
0.5394116;0.5945551;0.4698212;0.4812463;50;2
0.5385564;0.5945678;0.4695596;0.4808818;2;3
0.4713614;0.4545827;0.4819542;0.5085084;50;3
0.4713615;0.4545828;0.4819542;0.5085085;50;3
0.4714367;0.4547663;0.482063;0.508415;50;3
0.4715202;0.455029;0.482174;0.5083183;50;3
0.4716103;0.4554034;0.482287;0.5082205;50;3
0.4717047;0.4559397;0.482402;0.5081241;51;3
0.4657093;0.4492121;0.4730581;0.5013759;51;3
0.4658015;0.4502835;0.4731748;0.5012909;51;3
0.4658887;0.4517469;0.4732932;0.5012145;51;3
0.4659683;0.4536063;0.4734133;0.5011481;51;3
0.4660377;0.4557357;0.473535;0.5010924;51;3
0.4660955;0.4578998;0.4736582;0.5010447;51;3
0.4661413;0.4598651;0.473783;0.50101;51;3
0.4661749;0.4615006;0.4739095;0.5009847;51;3
0.4661956;0.4627878;0.4776427;0.5013943;51;3
0.466209;0.463774;0.474168;0.5009606;51;3
0.4662118;0.4645239;0.4743003;0.500955;51;3
0.4662069;0.4650968;0.4744349;0.5009544;51;3
0.4661952;0.4655388;0.4745716;0.5009596;49;3
0.4615736;0.4360486;0.4841868;0.511025;50;3
0.4615515;0.436326;0.4843304;0.5110414;50;3
0.4614951;0.4365353;0.4844757;0.5110623;50;3
0.4614359;0.436701;0.4846228;0.5110886;50;3
0.4613747;0.4368326;0.4847716;0.5111205;50;3
0.4613117;0.4369369;0.4849221;0.5111595;50;3
0.4612477;0.4370193;0.4850738;0.5112072;50;3
0.4611831;0.437084;0.4852269;0.5112659;50;3
0.4611183;0.437134;0.4853812;0.5113386;50;3
0.4610538;0.4371716;0.4855365;0.51143;50;3
0.4609898;0.437199;0.4856926;0.511546;50;3
0.4609267;0.4372178;0.4858496;0.511695;50;3
0.4608649;0.4372292;0.4860072;0.5118893;50;3
0.4608044;0.4372344;0.4861652;0.5121458;50;3
0.4607457;0.4372343;0.4863237;0.5124881;50;3
0.4606893;0.4372297;0.4864825;0.5129495;50;3
0.4606352;0.4372214;0.4866415;0.513574;50;3
0.4605839;0.43721;0.4868009;0.5144166;50;3
0.4605355;0.4371962;0.4869604;0.5155374;50;3
0.4604903;0.4371807;0.4871202;0.5169833;50;3
0.4604488;0.4371642;0.4872798;0.5187556;50;3
0.4604255;0.4371472;0.481284;0.5194249;50;3
0.460389;0.4371315;0.480358;0.5216451;50;3
0.4603487;0.4371163;0.4949585;0.5320367;50;3
0.4603255;0.4371062;0.4940768;0.5282677;50;3
0.4603229;0.4367088;0.4947921;0.5255089;50;3
0.4602957;0.4370989;0.4949023;0.5361705;50;3
0.4602902;0.4371071;0.4948673;0.5367429;50;3
0.4602916;0.4371255;0.4948151;0.5362402;50;3
0.4603015;0.4371572;0.4885506;0.5296353;49;3
0.4626966;0.4175076;0.474714;0.5464708;50;3
0.4627225;0.4175678;0.4746353;0.5465195;50;3
0.4627594;0.417645;0.4745452;0.5465322;50;3
0.4628066;0.4177409;0.4744439;0.5465207;50;3
0.4628647;0.4178563;0.4743313;0.5464931;50;3
0.4629347;0.4179922;0.4742073;0.5464542;50;3
0.4630176;0.4181494;0.4740713;0.5464076;50;3
0.4631141;0.4183285;0.4739228;0.5463555;50;3
0.4632253;0.4185306;0.4737611;0.5462997;50;3
0.4633522;0.4187569;0.4735855;0.546241;50;3
0.4634957;0.4190087;0.4733955;0.5461809;50;3
0.463657;0.4192873;0.4731906;0.5461197;50;3
0.4638368;0.4195947;0.4729707;0.5460588;50;3
0.464036;0.4199329;0.4727359;0.5459988;50;3
0.4642554;0.4203034;0.4724866;0.5459406;50;3
0.4644958;0.4207079;0.4722237;0.5458857;50;3
0.4647574;0.4211476;0.4719483;0.5458346;50;3
0.4650409;0.4216228;0.471662;0.5457889;50;3
0.4653459;0.4221331;0.4713663;0.5457492;50;3
0.4656727;0.4226766;0.4710635;0.5457173;50;3
0.4660206;0.4232505;0.4707554;0.5456943;50;3
0.4663891;0.4238505;0.4704444;0.5456811;50;3
0.466777;0.4244713;0.4701326;0.5456786;50;3
0.4671835;0.4251068;0.469822;0.5456876;50;3
0.4676066;0.4257515;0.4695148;0.5457088;50;3
0.4680452;0.4264002;0.4692124;0.5457426;50;3
0.4684969;0.4270507;0.4689166;0.5457885;50;3
0.46896;0.4277055;0.4686288;0.5458462;50;3
0.4694322;0.4283738;0.4683499;0.5459154;50;3
0.4699117;0.4290754;0.4680809;0.5459948;50;3
0.4703959;0.4298417;0.4678224;0.5460834;50;3
0.4708828;0.4307149;0.4675749;0.5461799;50;3
0.4713708;0.4317378;0.4673388;0.546283;50;3
0.4718577;0.4329365;0.4671143;0.5463918;50;3
0.4723423;0.4342986;0.4669014;0.546505;50;3
0.4728229;0.4357646;0.4666999;0.5466216;50;3
0.4732989;0.4372436;0.4665101;0.5467414;50;3
0.4737694;0.4386425;0.4663315;0.5468636;50;3
0.4742339;0.4398935;0.4661643;0.5469882;50;3
0.4746925;0.4409624;0.4660081;0.5471152;50;3
0.4751454;0.4418432;0.4658627;0.5472449;50;3
0.4755931;0.4425479;0.4657283;0.5473776;50;3
0.4760366;0.4430966;0.4656043;0.5475135;50;3
0.476477;0.4435117;0.465491;0.5476531;50;3
0.4769157;0.4438137;0.4653883;0.5477966;50;3
0.4773537;0.4440208;0.4652959;0.547944;50;3
0.4777928;0.444148;0.4652146;0.5480958;50;3
0.4782347;0.4442079;0.4651438;0.5482515;50;3
0.478681;0.4442104;0.4650842;0.5484113;50;3
0.4791329;0.4441639;0.4650357;0.5485746;50;3
