resultsTargetWeights;resultsAlignWeights;resultsCohesionWeights;resultsSeparateWeights;resultsNumPreys;resultsNumPredators
0.7144647;0.4808795;0.3914223;0.3841559;16;10
0.759115;0.44864;0.4158777;0.4081573;16;10
0.7591119;0.4488329;0.4162202;0.4081484;16;10
0.7591088;0.449021;0.4165491;0.4081389;16;10
0.7591057;0.4492043;0.4168648;0.4081286;16;10
0.7591026;0.4493828;0.4171676;0.4081176;16;10
0.7590995;0.4495566;0.4174582;0.4081057;16;10
0.7590964;0.4497259;0.417737;0.4080929;16;10
0.7590933;0.4498906;0.4180043;0.4080792;16;10
0.7590901;0.4500508;0.4182607;0.4080645;16;10
0.759087;0.4502065;0.4185067;0.4080485;16;10
0.7590837;0.4503577;0.4187424;0.4080311;16;10
0.7590806;0.4505045;0.4189686;0.4080125;16;10
0.7590775;0.4506468;0.4191855;0.4079921;16;10
0.7590743;0.4507847;0.4193935;0.40797;16;10
0.7590712;0.4509182;0.419593;0.4079458;16;10
0.759068;0.4510474;0.4197843;0.4079195;16;10
0.7590649;0.4511722;0.4199679;0.4078907;16;10
0.7590618;0.4512928;0.4201441;0.4078593;15;10
0.7430841;0.4195829;0.4482136;0.3684312;15;10
0.7430819;0.4196734;0.4483863;0.3683899;15;9
0.7430797;0.4197609;0.4485523;0.3683445;15;10
0.7430775;0.4198456;0.4487115;0.3682947;15;10
0.7430753;0.4199278;0.4488644;0.3682398;14;10
0.8095837;0.4773866;0.4636391;0.3678636;15;10
0.8095816;0.4774637;0.4637801;0.3677969;15;10
0.8095804;0.4776646;0.4637479;0.3677234;15;10
0.8095794;0.4778717;0.4636992;0.367642;15;10
0.8095785;0.4780858;0.4636337;0.3675516;14;10
0.7438623;0.4122517;0.4561312;0.367411;15;10
0.7438615;0.4124933;0.456032;0.3672995;15;10
0.7438709;0.4127426;0.454853;0.3671751;15;10
0.7438813;0.4130001;0.4535437;0.3670362;13;10
0.639892;0.4578721;0.5755826;0.3664073;15;10
0.6399046;0.4581473;0.5740517;0.3662331;15;10
0.6399449;0.4583751;0.5725352;0.3660419;15;10
0.639985;0.4586089;0.5709582;0.3658268;15;10
0.6400248;0.458849;0.5693434;0.3655851;15;10
0.6400642;0.4590953;0.5677121;0.3653135;14;10
0.5783252;0.3928075;0.5658004;0.2991058;16;10
0.6047136;0.3655668;0.5239214;0.3423781;16;10
0.6047465;0.3658097;0.523187;0.3420349;16;10
0.6047782;0.3660602;0.5224905;0.3416502;16;10
0.6048088;0.366317;0.5218338;0.3412216;16;10
0.6048379;0.3665788;0.521217;0.3407478;16;10
0.6048654;0.3668433;0.5206385;0.3402287;16;10
0.6048916;0.367108;0.5200955;0.3396664;16;10
0.6049161;0.3673695;0.5195851;0.3390652;16;10
0.6049388;0.3676239;0.5191044;0.3384324;16;10
0.60496;0.3678666;0.5186509;0.337778;16;10
0.6049795;0.3680924;0.5182228;0.3371144;16;10
0.6049973;0.368296;0.5178192;0.3364552;16;10
0.6050135;0.3684715;0.5174394;0.3358138;15;10
0.6453634;0.3923807;0.4889268;0.2908812;14;10
0.6355253;0.3957556;0.5541592;0.2899575;15;10
0.6355379;0.3958209;0.5538303;0.2893807;14;10
0.7022064;0.3956515;0.5536069;0.279629;15;10
0.7022178;0.3954257;0.5533249;0.2791173;15;10
0.7022279;0.3951381;0.5530616;0.2802702;15;10
0.702237;0.3947923;0.5528123;0.2811071;15;10
0.7022449;0.3943942;0.5525703;0.2816714;15;10
0.7022521;0.393951;0.5523273;0.2820002;15;10
0.7022584;0.3934706;0.5520743;0.2821234;15;10
0.7022641;0.3929608;0.5518021;0.2820644;15;10
0.702269;0.3924279;0.5515022;0.281841;15;10
0.7022737;0.3918764;0.5511682;0.281467;15;10
0.7022779;0.3913089;0.5507957;0.2809535;15;10
0.7022821;0.3907256;0.5503839;0.2803106;15;10
0.7022861;0.3901251;0.549935;0.2795491;14;10
0.6356342;0.3866626;0.5263391;0.2183943;15;10
0.6356391;0.3860066;0.5258211;0.2174392;15;10
0.635645;0.3853135;0.5252879;0.2163209;15;10
0.6356521;0.3845886;0.5247487;0.2151685;12;10
0.436089;0.3249245;0.5243241;0.3472792;15;10
0.4361003;0.3241263;0.5237998;0.3461603;15;10
0.436115;0.3232938;0.5232648;0.3451074;15;10
0.4361342;0.3224233;0.5227512;0.3441494;15;10
0.4361597;0.3215176;0.5222627;0.3433068;15;10
0.4361939;0.3205824;0.5218014;0.3425896;15;10
0.4362401;0.3196258;0.5213674;0.3419969;15;10
0.4363037;0.3186583;0.5209602;0.3415193;15;10
0.4363923;0.3176931;0.5205774;0.3411416;15;10
0.4365179;0.3167451;0.5202161;0.3408464;15;10
0.436699;0.31583;0.5198728;0.3406166;15;10
0.4369645;0.3149638;0.5195437;0.3404369;15;9
0.4373601;0.3141609;0.5192248;0.340295;15;10
0.4379568;0.3134333;0.5189123;0.340181;15;10
0.438864;0.3127891;0.5186026;0.3400877;15;9
0.440243;0.3122317;0.5182921;0.3400095;15;10
0.4423133;0.3117594;0.5179777;0.3399426;15;10
0.4453353;0.3113655;0.5176557;0.3398842;15;10
0.4495373;0.3110384;0.5173224;0.3398323;15;10
0.4549823;0.3107631;0.5169733;0.3397854;15;10
0.4614255;0.3105228;0.5166033;0.3397425;15;10
0.4683003;0.3103003;0.5162058;0.3397028;15;10
0.4749091;0.3100793;0.5157726;0.3396658;13;10
0.4158212;0.1893213;0.572338;0.4061984;15;10
0.4205371;0.1890655;0.5718001;0.4061716;15;10
0.4241882;0.1892512;0.5710024;0.4061454;15;10
0.4269273;0.1894286;0.5700979;0.4061199;15;10
0.4289493;0.1895957;0.5690569;0.4060953;15;10
0.4304332;0.189753;0.5678397;0.4060716;15;10
0.4315223;0.1899023;0.5663928;0.4060487;15;10
0.4323233;0.1900471;0.5646437;0.4060267;15;10
0.4329134;0.1901915;0.5624953;0.4060056;15;10
0.4333472;0.1903398;0.559823;0.4059854;15;10
0.4336632;0.1904962;0.5564767;0.4059661;15;10
0.4338888;0.1906639;0.5522993;0.4059476;15;10
0.4340432;0.1908446;0.5471717;0.4059301;15;10
0.4341401;0.1910377;0.5410906;0.4059135;15;10
0.4341895;0.1912412;0.5342524;0.4058977;15;10
0.4341983;0.1914508;0.5270826;0.4058828;15;10
0.4341717;0.1916614;0.5201398;0.4058688;15;10
0.4341134;0.1918675;0.5139241;0.4058556;15;10
0.434026;0.1920637;0.5087146;0.4058433;15;10
0.4339113;0.1922449;0.5045392;0.4058316;15;10
0.4337706;0.1924074;0.5012566;0.4058207;15;10
0.4336047;0.192548;0.4986623;0.4058105;15;10
0.4334144;0.1926649;0.4965607;0.405801;15;10
0.4331998;0.1927569;0.4947954;0.4057921;15;10
0.4329611;0.1928237;0.4932536;0.4057837;15;10
0.4326985;0.1928657;0.4918575;0.4057757;15;10
0.432412;0.1928838;0.4905563;0.4057681;15;10
0.4321015;0.1928791;0.4893169;0.4057608;15;10
0.431767;0.1928531;0.4881185;0.4057538;14;10
0.3647487;0.1261492;0.5535321;0.465202;15;10
0.3643662;0.1260858;0.5523816;0.4651915;15;10
0.3639598;0.1260063;0.5512468;0.4651812;15;10
0.3635298;0.1259124;0.5501254;0.4651712;15;10
0.3630762;0.1258058;0.5490167;0.4651615;14;10
0.3616382;0.1765831;0.5903862;0.5251094;15;10
0.3611397;0.1764561;0.5893154;0.5251004;15;10
0.3606187;0.1763215;0.5882581;0.5250822;15;10
0.3600763;0.1761803;0.5872167;0.5250649;13;10
0.4627838;0.1744302;0.5143825;0.6568614;15;10
0.4622021;0.1742809;0.5133988;0.6568463;15;10
0.4616016;0.1741287;0.5124356;0.656832;15;10
0.4609836;0.1739748;0.5114928;0.6568186;15;10
0.4603495;0.17382;0.510572;0.6568061;15;10
0.4597006;0.1736655;0.5096742;0.6567942;12;10
0.3207488;0.2986316;0.4827781;0.5912207;15;10
0.3200648;0.2984579;0.4819034;0.5912102;15;10
0.3193707;0.2982873;0.4817002;0.5912006;15;10
0.3186682;0.2981205;0.4814765;0.5911915;15;10
0.3179592;0.297958;0.4812347;0.5911829;15;10
0.3172455;0.2978002;0.4809774;0.591175;15;10
0.316529;0.2976474;0.4807071;0.5911674;15;10
0.3158116;0.2975001;0.4804268;0.5911604;15;10
0.3150951;0.2973583;0.4801391;0.5911539;15;10
0.3143815;0.2972223;0.4798465;0.5911477;15;10
0.3136722;0.2970921;0.4795515;0.5911419;15;10
0.3129692;0.296968;0.4792562;0.5911366;15;10
0.3122739;0.2968498;0.4789627;0.5911316;15;10
0.3115876;0.2967376;0.4786726;0.591127;15;10
0.310912;0.2966314;0.4783874;0.5911227;14;10
0.2825736;0.3466924;0.4605205;0.6577703;15;10
0.2825734;0.3466661;0.46076;0.6577662;14;10
0.2159048;0.3466558;0.4609967;0.6578757;15;10
0.2159026;0.3466366;0.4612045;0.6578712;15;10
0.2159003;0.3466207;0.4613986;0.6578668;15;10
0.2158979;0.3466081;0.4615805;0.6578627;15;10
0.2158954;0.3465987;0.4617514;0.6578588;15;10
0.2158927;0.3465922;0.4619125;0.6578552;15;10
0.2158899;0.3465888;0.4620647;0.6578516;15;10
0.2158868;0.3465881;0.4622092;0.6578484;15;10
0.2158834;0.34659;0.4623467;0.6578453;15;10
0.2158797;0.3465946;0.4624781;0.6578424;15;10
0.2158757;0.3466016;0.4626041;0.6578396;15;10
0.2158713;0.346611;0.4627256;0.6578369;15;10
0.2158665;0.3466226;0.4628431;0.6578345;14;10
0.279558;0.3458792;0.527771;0.7201234;15;10
0.2795521;0.3458953;0.5278827;0.7201239;16;10
0.3243424;0.3273462;0.5504034;0.6751663;16;10
0.3243465;0.3282618;0.5501537;0.6751667;13;10
0.3462038;0.4756682;0.583927;0.6527631;15;10
0.346206;0.4767113;0.5836354;0.6527635;15;10
0.346207;0.4777816;0.5833314;0.6527634;15;10
0.3462067;0.478892;0.5830199;0.6527634;15;10
0.3462048;0.4800362;0.5827038;0.6527633;15;10
0.3462014;0.4812065;0.5823866;0.6527634;15;10
0.3461961;0.4823942;0.5820715;0.6527635;15;10
0.3461888;0.4835894;0.5817626;0.6527637;15;10
0.3461795;0.4847817;0.5814636;0.6527641;15;10
0.3461678;0.4859601;0.5811785;0.6527644;15;10
0.3461538;0.4871138;0.580911;0.6527647;15;10
0.3461372;0.4882321;0.5806649;0.6527652;15;10
0.3461179;0.489305;0.5804434;0.6527655;15;10
0.3460957;0.4903235;0.5802494;0.652766;15;10
0.3460706;0.4912802;0.5800855;0.6527665;15;10
0.3460423;0.4921688;0.579953;0.652767;15;10
0.3460107;0.492985;0.5798536;0.6527675;15;10
0.3459757;0.4937258;0.5797874;0.652768;15;10
0.345937;0.4943903;0.5797542;0.6527684;15;10
0.3458945;0.4949783;0.5797531;0.6527688;15;10
0.345848;0.4954917;0.5797824;0.6527692;15;10
0.3457971;0.4959329;0.5798399;0.6527695;15;10
0.3457414;0.4963055;0.5799225;0.6527698;14;10
0.3437889;0.5632801;0.5800263;0.6527719;15;10
0.3437227;0.5635279;0.5801483;0.6527721;15;10
0.3436504;0.5637203;0.5802831;0.6527721;15;10
0.3435712;0.5638619;0.5804256;0.6527721;15;10
0.3434841;0.5639575;0.5805702;0.652772;15;10
0.3433879;0.5640117;0.5807102;0.6527718;15;10
0.3432809;0.5640287;0.5808386;0.6527714;15;10
0.343161;0.5640126;0.5809478;0.6527709;15;10
0.3430252;0.5639676;0.5810295;0.6527703;15;10
0.3428698;0.5638971;0.5810742;0.6527694;15;10
0.3426896;0.5638044;0.5810729;0.6527682;15;10
0.3424777;0.563693;0.5810153;0.6527666;15;10
0.3422247;0.5635657;0.5808913;0.6527645;15;10
0.3419185;0.5634252;0.5806911;0.6527615;15;10
0.3415425;0.5632743;0.5804057;0.652757;15;10
0.3410754;0.563115;0.5800274;0.6527506;15;10
0.3404898;0.5629496;0.5795513;0.6527405;15;10
0.3397525;0.5627803;0.578975;0.6527246;15;10
0.3388242;0.5626087;0.5783004;0.6526989;15;10
0.337663;0.5624364;0.5775331;0.6526571;15;10
0.3362285;0.562265;0.5766825;0.6525883;15;10
0.3344896;0.5620956;0.5757617;0.652476;15;10
0.3324329;0.5619295;0.5747853;0.652295;15;10
0.3300711;0.5617675;0.573769;0.6520098;15;10
0.327446;0.5616102;0.5727278;0.6515735;15;10
0.3246262;0.5614585;0.5716743;0.65093;15;10
0.3216981;0.5613127;0.570619;0.650019;15;10
0.3187532;0.5611733;0.5695689;0.6487865;15;10
0.3158752;0.5610405;0.5685284;0.6471964;14;10
0.320513;0.5609249;0.5675228;0.605906;15;10
0.317951;0.5608056;0.5665041;0.603615;15;10
0.3156197;0.5606934;0.5654945;0.6010149;15;10
0.3135086;0.5605878;0.5644916;0.5982226;15;10
0.3116156;0.560489;0.5634928;0.5953341;14;10
0.3099721;0.5208142;0.5625811;0.5325953;15;10
0.3084792;0.5207284;0.5615847;0.529774;15;10
0.3071612;0.520649;0.5605878;0.5270828;15;10
0.306;0.5205756;0.5595912;0.5245598;13;10
0.2167918;0.5205626;0.5213584;0.4864222;15;10
0.2167827;0.5205014;0.5205303;0.486333;15;10
0.216778;0.5204453;0.5196913;0.4862341;15;10
0.2167777;0.5203944;0.5188484;0.4861237;15;10
0.2167824;0.5203485;0.5180093;0.4860005;15;10
0.2167924;0.5203074;0.5171822;0.4858626;12;10
0.2174647;0.5205954;0.5341231;0.4953705;15;10
0.2174871;0.5205628;0.5341463;0.4952618;15;10
0.2175129;0.5205347;0.5302615;0.4960857;15;10
0.2175473;0.5205106;0.5265364;0.4969981;15;10
0.2175914;0.5204903;0.523104;0.4980033;15;10
0.2176468;0.5204738;0.5200639;0.4991044;15;10
0.2177153;0.5204609;0.5174705;0.5003033;15;10
0.2177995;0.5204514;0.5153321;0.5016;15;10
0.2179024;0.5204454;0.5136208;0.5029934;15;10
0.2180275;0.5204427;0.5122849;0.5044799;15;10
0.2181797;0.5204433;0.5112627;0.5060551;15;10
0.2183648;0.5204472;0.5104921;0.5077121;15;10
0.2185902;0.5204543;0.5099175;0.5094437;15;10
0.2188652;0.5204647;0.5094917;0.5112423;15;10
0.2192014;0.5204783;0.5091771;0.5131004;14;10
0.2087892;0.4538682;0.5089443;0.5150126;14;10
0.2759698;0.4671196;0.5088683;0.4521424;14;10
0.3432688;0.4803874;0.4420734;0.3874953;15;10
0.3440433;0.4803651;0.4419781;0.3895564;15;10
0.3449927;0.4803309;0.4419062;0.3916909;15;10
0.3461551;0.4803068;0.4418517;0.3939184;16;10
0.3858187;0.4502762;0.4753045;0.4335479;16;10
0.3874409;0.4502725;0.4752868;0.4358925;16;10
0.3893889;0.4502786;0.4752763;0.4384148;16;10
0.3916961;0.4502944;0.4752714;0.4411496;16;10
0.3943774;0.4503204;0.475271;0.4441265;16;10
0.3974172;0.4503568;0.4752741;0.4473615;16;10
0.4007588;0.4504038;0.47528;0.4508483;16;10
0.4043015;0.4504617;0.475288;0.4545496;16;10
0.4079086;0.4505307;0.4752981;0.4583928;16;10
0.4114283;0.4506108;0.4753098;0.4622738;14;10
0.3092941;0.4363357;0.3966488;0.4970439;15;10
0.3124516;0.4364465;0.3966633;0.5008735;15;10
0.3151942;0.4365678;0.3966801;0.5043758;13;10
0.3853948;0.3694512;0.3943058;0.5088605;16;10
0.4256027;0.3464231;0.3698066;0.5421562;16;10
0.4270644;0.3464915;0.3698054;0.5443742;16;10
0.4282402;0.3465667;0.3698041;0.5462404;16;10
0.4291813;0.3466485;0.3698028;0.5477966;16;10
0.4299334;0.3467368;0.3698013;0.5490887;16;10
0.4305356;0.3468319;0.3697997;0.5501612;16;10
0.4310199;0.3469342;0.3697981;0.5510538;16;10
0.4314115;0.3470444;0.3697964;0.5518001;16;10
0.4317304;0.3471634;0.3697947;0.5524284;16;10
0.4319921;0.3472922;0.369793;0.5529611;16;10
0.4322087;0.3474322;0.3697912;0.5534164;16;10
0.4323893;0.3475846;0.3697892;0.5538087;16;10
0.4325412;0.347751;0.3697873;0.5541494;16;10
0.4326699;0.3479328;0.3697853;0.5544474;16;10
0.4327798;0.3481319;0.3697833;0.5547101;16;10
0.4328745;0.3483499;0.3697812;0.5549431;16;10
0.4329566;0.3485886;0.3697791;0.5551511;16;10
0.4330282;0.3488499;0.369777;0.5553376;16;10
0.4330912;0.3491358;0.3697749;0.5555059;16;10
0.433147;0.3494483;0.3697727;0.5556582;16;10
0.4331968;0.3497896;0.3697706;0.5557967;16;10
0.4332416;0.3501617;0.3697686;0.5559232;15;10
0.4621673;0.3072715;0.3944098;0.5264423;15;10
0.4622072;0.3077406;0.3944063;0.5265556;15;10
0.4622444;0.3082488;0.3944027;0.52666;15;10
0.4622797;0.3087977;0.3943988;0.5267562;15;10
0.4623137;0.3093889;0.3943948;0.5268451;15;10
0.4623475;0.3100234;0.3943907;0.5269274;15;10
0.462382;0.3107016;0.3943864;0.5270038;15;10
0.4624184;0.3114238;0.3943819;0.5270747;15;10
0.462458;0.3121895;0.3943772;0.5271407;15;10
0.4625028;0.3129975;0.3943723;0.5272021;15;10
0.4625553;0.3138466;0.3943672;0.5272594;16;10
0.4962028;0.2950638;0.3698605;0.5568558;16;10
0.4962771;0.295931;0.3698553;0.5569026;16;10
0.4963724;0.2968307;0.36985;0.5569464;16;10
0.4964974;0.2977604;0.3698443;0.5569873;16;10
0.4966646;0.2987182;0.3698386;0.5570257;16;10
0.4968916;0.2997021;0.3698326;0.5570617;15;10
0.4636837;0.2898341;0.3944786;0.5942351;15;10
0.464143;0.2898459;0.3944716;0.594269;16;10
0.3877484;0.2710662;0.4322191;0.5333836;16;10
0.3885994;0.2710756;0.4322124;0.5333429;16;10
0.3897369;0.2710879;0.4322046;0.5332952;16;10
0.3912253;0.2711293;0.4321933;0.5332401;16;10
0.393115;0.271105;0.432193;0.5331771;16;10
0.3954254;0.2711291;0.4321854;0.5331057;16;10
0.3981355;0.2711276;0.432182;0.5330254;16;10
0.4011662;0.2711359;0.4321792;0.5329355;16;10
0.4044033;0.2711457;0.4321772;0.5328355;16;10
0.4077121;0.2711553;0.4321765;0.5327247;16;10
0.4109623;0.2711774;0.4321751;0.5326027;16;10
0.414054;0.2711785;0.4321782;0.5324687;16;10
0.4169156;0.2711849;0.4321819;0.5323225;15;10
0.4474718;0.2892489;0.4609818;0.5676411;15;10
0.4499508;0.289258;0.4609865;0.5674576;14;10
0.452121;0.3446877;0.3947296;0.6322618;15;10
0.4540675;0.3447245;0.3947343;0.6320511;15;10
0.4557898;0.3447703;0.3947554;0.6317886;15;10
0.4573205;0.3448184;0.3947786;0.6315082;14;10
0.4128335;0.2782024;0.3945767;0.5662347;15;10
0.4130645;0.2782556;0.3945858;0.5659212;15;10
0.4133285;0.2783117;0.3945995;0.5655963;15;10
0.4136321;0.2783705;0.3946189;0.5652606;15;10
0.4139833;0.2784322;0.394646;0.5649178;15;10
0.4143921;0.278497;0.3946826;0.564573;12;12
0.5475038;0.2562302;0.3322921;0.5874598;15;12
0.5480675;0.2563012;0.3323586;0.5871264;15;12
0.5487357;0.2563757;0.3324018;0.5868879;15;12
0.5495311;0.2564536;0.3324733;0.5866897;15;12
0.5504829;0.2565346;0.3325851;0.5865439;15;12
0.5516269;0.2566189;0.3327545;0.5864627;15;12
0.5530072;0.2567065;0.3330073;0.5864572;15;12
0.5546774;0.2567975;0.3333822;0.5865348;15;12
0.5567023;0.2568921;0.3339379;0.5866964;15;12
0.5591573;0.2569905;0.3347644;0.58693;15;12
0.5621281;0.2570932;0.3359986;0.5872058;15;12
0.5657065;0.2572008;0.3378444;0.5874684;15;12
0.5699807;0.2573142;0.3405893;0.5876355;15;12
0.5750214;0.2574346;0.344592;0.5876086;15;12
0.5808591;0.2575633;0.350188;0.5873114;15;12
0.587459;0.2577018;0.3574557;0.5867621;14;12
0.5282037;0.3095331;0.4253049;0.6412494;15;12
0.5358688;0.3095702;0.4338389;0.6409308;15;12
0.5436651;0.3096127;0.4412199;0.6414356;15;12
0.5512675;0.3096608;0.4467236;0.6430585;13;12
0.5230747;0.3763778;0.4513253;0.6469193;15;12
0.5294878;0.3764369;0.4535565;0.6505419;15;12
0.5340484;0.3765005;0.4551906;0.6546232;15;12
0.5377945;0.3765673;0.4562049;0.6587772;15;12
0.5407723;0.3766359;0.456848;0.6627234;15;12
0.5430719;0.3767046;0.4572692;0.6663026;15;12
0.5448008;0.3767719;0.4575549;0.6694561;15;12
0.546066;0.3768364;0.4577549;0.6721911;15;12
0.5469638;0.3768969;0.4578981;0.6745521;15;12
0.5475761;0.3769526;0.4580018;0.6765996;15;12
0.5479697;0.3770031;0.4580768;0.6783965;14;12
0.6059846;0.4410569;0.4590542;0.6799995;15;12
0.6061398;0.4410972;0.4590912;0.6814682;15;12
0.6061812;0.4411305;0.4591214;0.6828482;13;12
0.6047397;0.4421945;0.5276726;0.7449095;15;12
0.6046807;0.4422194;0.5276847;0.7462412;15;12
0.6045934;0.4422432;0.5276906;0.7476103;16;12
0.5195995;0.4140783;0.5571203;0.679256;16;12
0.5194229;0.4140871;0.5571178;0.6805601;16;12
0.5192596;0.4140951;0.5571129;0.6820547;16;12
0.5191112;0.4141022;0.5571065;0.6838003;16;12
0.5189791;0.4141085;0.557099;0.6858684;16;12
0.5188646;0.4141144;0.5570912;0.688339;16;12
0.518769;0.4141196;0.5570837;0.6912913;16;12
0.5186935;0.4141248;0.5570768;0.6947856;16;12
0.5186395;0.4141292;0.557071;0.6988364;16;12
0.5186083;0.4141332;0.5570667;0.7033843;16;12
0.5186016;0.4141453;0.5570643;0.708279;16;12
0.5186204;0.4141757;0.5570642;0.7132937;15;12
0.5532433;0.3975949;0.5942045;0.6993828;15;12
0.5533203;0.3975981;0.59421;0.7041977;15;12
0.5534261;0.397601;0.5942189;0.7084646;15;12
0.5535601;0.3976037;0.5942312;0.7121191;15;12
0.5537213;0.3976062;0.5942469;0.7151755;15;12
0.5539085;0.3976085;0.594266;0.7176967;15;11
0.554121;0.3976108;0.5942882;0.7197655;15;11
0.5543584;0.3976129;0.5943134;0.7214665;15;11
0.5546218;0.3976149;0.5943414;0.7228758;15;11
0.5549135;0.3976168;0.5943719;0.7240581;15;11
0.5552378;0.3976187;0.5944046;0.7250666;15;11
0.5556009;0.3976207;0.5944396;0.7259455;15;11
0.5560116;0.3976227;0.5944767;0.726732;15;10
0.5564816;0.3976249;0.5945157;0.7274591;15;10
0.5570256;0.3976272;0.5945569;0.7281573;15;10
0.5576626;0.3976298;0.5946003;0.7288567;15;10
0.5584161;0.3976327;0.5946459;0.7295886;15;10
0.5593153;0.3976361;0.5946941;0.7303872;13;10
0.4275854;0.4984883;0.6611033;0.6031253;15;10
0.4288931;0.4984929;0.6611571;0.604176;15;10
0.4306153;0.4972341;0.6612002;0.6051816;15;10
0.4327103;0.4960787;0.6612511;0.6064728;15;10
0.4352553;0.4950423;0.6613086;0.6081142;15;10
0.4383363;0.4941325;0.6613721;0.6101768;15;10
0.4420432;0.4933493;0.6614408;0.6127374;15;9
0.4464618;0.4926858;0.6615145;0.6158745;14;10
0.4523573;0.5580131;0.6612626;0.6199523;15;10
0.4583592;0.5575501;0.6613442;0.6244487;15;10
0.4651274;0.5571645;0.6614277;0.6296819;15;10
0.4725365;0.5568408;0.6615137;0.6356291;15;10
0.480367;0.5565635;0.6616016;0.6421998;15;10
0.4883235;0.5563194;0.661691;0.6492284;15;10
0.4960794;0.556097;0.661781;0.6564825;15;10
0.5033342;0.5558866;0.6618713;0.6636906;15;10
0.509863;0.5556808;0.6619616;0.670585;15;10
0.5155427;0.5554736;0.6620515;0.6769436;15;10
0.5203474;0.5552611;0.6621408;0.6826186;15;10
0.5243251;0.5550401;0.6622291;0.687544;15;10
0.5275678;0.554809;0.6623163;0.6917251;15;10
0.5301856;0.5545673;0.6624021;0.695217;15;10
0.532288;0.554315;0.6624862;0.6981018;15;10
0.5339739;0.5540533;0.6625687;0.700472;14;9
0.5353281;0.5534887;0.5960737;0.7350953;15;10
0.5364183;0.5532132;0.5961519;0.7366941;15;10
0.5373003;0.5529335;0.5962275;0.7381145;15;10
0.5380175;0.5526527;0.5963004;0.7393067;14;10
0.6039791;0.562582;0.6060322;0.680883;15;10
0.6045067;0.5623066;0.606102;0.6817183;15;10
0.6049505;0.5620371;0.606169;0.6824353;15;10
0.6053264;0.5617751;0.6062331;0.6830567;15;10
0.6056471;0.5615223;0.6062941;0.6835997;15;10
0.6059225;0.5612799;0.6063522;0.6840783;13;10
0.5395054;0.5610127;0.6729189;0.5687946;15;10
0.539712;0.5607924;0.6729724;0.5690724;15;10
0.5398925;0.5605841;0.6730229;0.5693157;15;10
0.5400507;0.5603878;0.6730705;0.5695311;15;10
0.5401903;0.5602036;0.6731151;0.5697226;15;10
0.5403136;0.5600311;0.673157;0.5698939;15;10
0.5404231;0.55987;0.6731962;0.5700477;15;10
0.5405206;0.55972;0.6732328;0.5701864;15;10
0.5474145;0.4960742;0.7385219;0.5703118;15;10
0.5474895;0.4959354;0.7385363;0.5704257;15;10
0.5475566;0.4957885;0.7385987;0.5705293;15;10
0.5411587;0.5595011;0.6730216;0.5706239;15;10
0.54504;0.5618436;0.6722814;0.5707102;15;10
0.5409253;0.5590241;0.6734048;0.5707893;15;10
0.5409712;0.5589372;0.6734264;0.5708617;15;10
0.5410128;0.5588573;0.6734464;0.5709282;14;10
0.5846911;0.5479029;0.6720359;0.5730602;15;10
0.5779926;0.5586879;0.6705447;0.573093;15;10
0.578025;0.5586262;0.6705443;0.5731229;15;10
0.5780548;0.5585696;0.6705438;0.5731503;13;10
0.5487003;0.4922026;0.6645374;0.5065063;15;10
0.5544534;0.4699995;0.6986203;0.5065293;15;10
0.5513065;0.4438812;0.7255551;0.5065497;15;10
0.5470524;0.4550191;0.7191516;0.5065683;15;10
0.5431438;0.4588365;0.7156063;0.5065852;15;10
0.5393173;0.4656077;0.7071941;0.5066006;15;10
0.530126;0.4916457;0.6672001;0.5065771;15;10
0.52719;0.4916207;0.6675341;0.5066249;15;10
0.5245851;0.4915987;0.6678288;0.5066378;15;10
0.5223044;0.4915791;0.6680886;0.5066476;15;10
0.520328;0.4915619;0.6683167;0.5066563;14;10
0.458712;0.4946488;0.6671616;0.5192935;15;10
0.4572562;0.494638;0.6673347;0.5193;15;10
0.456015;0.494629;0.6674861;0.5193055;13;10
0.4550485;0.5601442;0.6011167;0.4585821;15;10
0.454149;0.5601372;0.6012326;0.4585857;13;10
0.3881101;0.6919078;0.5550543;0.354455;15;10
0.3874563;0.6919113;0.5551432;0.354455;15;10
0.386898;0.6919171;0.5552214;0.3544547;15;10
0.3864203;0.6919251;0.5552903;0.3544538;15;10
0.3860108;0.6919354;0.5553511;0.3544525;15;10
0.3856591;0.6919476;0.5554051;0.3544508;15;10
0.3853566;0.6919623;0.5554532;0.3544487;15;10
0.3850964;0.6919791;0.5554963;0.3544462;15;10
0.3848724;0.6919981;0.5555351;0.3544434;15;10
0.3846799;0.6920193;0.5555705;0.3544401;15;10
0.3845148;0.6920426;0.5556027;0.3544366;15;10
0.3843738;0.6920681;0.5556326;0.3544328;15;10
0.3842542;0.6920957;0.5556605;0.3544288;15;10
0.3841536;0.6921254;0.5556868;0.3544246;15;10
0.3840704;0.692157;0.555712;0.3544202;15;10
0.3840029;0.6921908;0.5557364;0.3544158;15;10
0.3839498;0.6922263;0.5557604;0.3544112;15;10
0.3839104;0.6922634;0.5557842;0.3544067;15;10
0.3838838;0.6923022;0.5558082;0.3544023;15;10
0.3838694;0.6923425;0.5558326;0.354398;15;10
0.3838668;0.6923839;0.5558577;0.354394;15;10
0.3838759;0.6924266;0.5558837;0.3543903;15;10
0.3838965;0.6924701;0.555911;0.354387;15;10
0.3839285;0.6925145;0.5559398;0.3543843;15;10
0.3839723;0.6925596;0.5559704;0.3543822;15;10
