resultsTargetWeights;resultsAlignWeights;resultsCohesionWeights;resultsSeparateWeights;resultsNumPreys;resultsNumPredators
0.5504655;0.5897423;0.5424327;0.4649467;25;0
0.5513901;0.5897656;0.5424727;0.4646743;25;0
0.552343;0.5897898;0.5425115;0.4643986;25;0
0.5533185;0.5898153;0.5425491;0.4641191;25;0
0.5543099;0.5898426;0.5425857;0.4638352;25;0
0.5553102;0.5898716;0.5426217;0.4635461;23;0
0.5457615;0.5499999;0.5796188;0.4618385;25;0
0.5467571;0.5500346;0.5796435;0.4615208;25;0
0.5477394;0.5500728;0.5796814;0.4611962;25;0
0.5487007;0.5501151;0.5797189;0.4608641;25;0
0.5496339;0.550162;0.5797561;0.4605241;25;0
0.550532;0.5502142;0.5797927;0.4601759;25;0
0.5513884;0.5502722;0.5798287;0.459819;25;0
0.5521964;0.5503368;0.579864;0.4594531;25;0
0.5529492;0.5504088;0.5798987;0.4590779;25;0
0.5536398;0.5504889;0.5799325;0.4586931;25;0
0.5542602;0.5505782;0.5799654;0.4582983;25;0
0.5548012;0.5506774;0.5799972;0.4578934;25;0
0.5552526;0.5507876;0.5800285;0.4574781;25;0
0.5556015;0.5509098;0.5800589;0.4570525;25;0
0.5558336;0.5510452;0.5800884;0.4566163;25;0
0.5559314;0.5511949;0.5801173;0.4561697;25;0
0.5558768;0.5513603;0.5801455;0.455713;25;0
0.5556502;0.5515429;0.5801731;0.4552466;25;0
0.5552337;0.5517442;0.5802003;0.4547709;25;0
0.5546129;0.5519657;0.5802268;0.454287;25;0
0.5537804;0.5522092;0.5802531;0.4537957;25;0
0.5527387;0.5524766;0.5802789;0.453298;25;0
0.5515016;0.5527697;0.580304;0.4527956;25;0
0.5500955;0.5530907;0.5803286;0.4522898;25;0
0.5485563;0.5534415;0.5803523;0.4517825;25;0
0.5469267;0.5538242;0.5803752;0.4512755;25;0
0.5452505;0.5542406;0.5803966;0.450771;25;0
0.5435682;0.5546925;0.5804161;0.450271;25;0
0.5419128;0.5551813;0.580433;0.4497776;25;0
0.5403082;0.5557079;0.5804461;0.4492933;25;0
0.5387689;0.5562721;0.5804538;0.4488202;25;0
0.5373;0.5568732;0.5804539;0.4483606;25;0
0.5359007;0.5575086;0.580443;0.4479164;25;0
0.5345652;0.5581746;0.580416;0.44749;25;0
0.5332863;0.5588645;0.5803654;0.4470829;25;0
0.5320563;0.5595701;0.5802799;0.4466968;25;0
0.5308711;0.5602804;0.5801426;0.446333;25;0
0.5297301;0.5609818;0.5799275;0.4459928;25;0
0.528639;0.5616579;0.5795951;0.4456768;25;0
0.5276099;0.5622904;0.5790864;0.4453856;25;0
0.5266614;0.5628593;0.5783134;0.4451197;25;0
0.5258175;0.5633427;0.5771527;0.444879;25;0
0.5251061;0.5637174;0.5754458;0.4446636;25;0
0.5245558;0.5639591;0.5730236;0.4444734;25;0
0.5241946;0.5640404;0.5697745;0.444308;25;0
0.5240473;0.5639309;0.5657559;0.4441674;25;0
0.524134;0.5635949;0.5612795;0.4440514;25;0
0.5244707;0.5629912;0.5568575;0.4439594;25;0
0.5250675;0.5620729;0.5529892;0.4438913;25;0
0.5259275;0.560793;0.5499558;0.4438466;25;0
0.5270445;0.559114;0.5477815;0.4438249;25;0
0.5283989;0.5570257;0.546331;0.4438258;25;0
0.5299539;0.5545662;0.5454236;0.4438487;26;0
0.5572148;0.5442039;0.5624025;0.4268205;26;0
0.5575635;0.5442108;0.5621502;0.4268837;26;0
0.5578989;0.5442146;0.562072;0.4269666;26;0
0.5582209;0.5442151;0.5621169;0.4270688;26;0
0.5585295;0.5442119;0.5622532;0.4271898;26;0
0.5588247;0.5442046;0.5624616;0.427329;26;0
0.5591063;0.5441924;0.5627309;0.4274858;26;0
0.5593741;0.5441745;0.5630554;0.4276599;26;0
0.5596272;0.5441501;0.5634328;0.4278504;26;0
0.5598648;0.5441177;0.5638629;0.4280567;26;0
0.5600857;0.544076;0.5643475;0.428278;26;0
0.5602885;0.5440234;0.5648893;0.4285136;26;0
0.560472;0.5439578;0.5654914;0.4287627;26;0
0.5606349;0.5438768;0.5661578;0.4290242;26;0
0.5607767;0.5437779;0.5668916;0.429297;26;0
0.5608968;0.543658;0.5676956;0.4295801;26;0
0.5609949;0.5435138;0.5685715;0.4298722;26;0
0.5610713;0.5433421;0.569519;0.4301721;26;0
0.5611265;0.5431386;0.5705356;0.4304784;26;0
0.5611608;0.5429;0.5716156;0.4307901;26;0
0.5611748;0.5426224;0.5727501;0.4311056;26;0
0.5611686;0.5423031;0.5739272;0.431424;26;0
0.5611429;0.5419399;0.5751315;0.4317442;26;0
0.5610976;0.5415319;0.576346;0.4320656;26;0
0.5610331;0.5410801;0.5775523;0.4323877;26;0
0.5609491;0.5405878;0.5787326;0.43271;26;0
0.5608459;0.5400602;0.5798705;0.4330331;26;0
0.5607232;0.5395058;0.5809527;0.4333572;26;0
0.5605813;0.5389352;0.5819697;0.4336834;26;0
0.5604201;0.5383608;0.5829158;0.4340128;25;0
0.546844;0.5193086;0.6071399;0.4516498;4;0
0.5721203;0.6026179;0.5822343;0.3832364;25;0
0.5720762;0.6029447;0.5822344;0.3834839;25;0
0.571201;0.6034505;0.5823789;0.3837996;25;0
0.5703602;0.6039895;0.5825225;0.3841407;25;0
0.56955;0.6045653;0.5826648;0.38451;25;0
0.5687659;0.6051818;0.5828058;0.3849104;25;0
0.568002;0.6058432;0.5829452;0.3853448;25;0
0.5672511;0.6065537;0.583083;0.3858166;25;0
0.5665051;0.6073178;0.5832188;0.386329;25;0
0.565755;0.6081401;0.5833521;0.3868853;25;0
